Kanji,Reading,JLPT,Type,Meaning
['殊更'],[['ことさら']],1,"['&adv;', '&adj-na;']","['intentionally', 'deliberately', 'designedly', 'on purpose']"
['首尾一貫した'],[['しゅびいっかんした']],1,['&adj-f;'],['consistent']
['儒教的'],[['じゅきょうてき']],1,['&adj-na;'],['Confucian']
['樹脂'],[['じゅし']],1,"['&n;', '&adj-no;']","['resin', 'rosin']"
['需給'],[['じゅきゅう']],1,"['&n;', '&adj-no;']",['supply and demand']
['周縁'],[['しゅうえん']],1,"['&n;', '&adj-no;']","['fringe', 'rim', 'periphery', 'borders', 'outskirts']"
['修士'],[['しゅうし']],1,"['&n;', '&adj-no;']","[""master's (academic degree)""]"
['秀才'],[['しゅうさい']],1,"['&n;', '&adj-no;']","['bright person', 'talented student', 'prodigy']"
['臭い'],[['くさい']],1,['&adj-i;'],"['stinking', 'smelly']"
['臭素'],[['しゅうそ']],1,"['&n;', '&adj-no;']",['bromine (Br)']
['醜い'],[['みにくい']],1,['&adj-i;'],"['ugly', 'unattractive']"
['充血した'],[['じゅうけつした']],1,['&adj-f;'],"['congested', 'bloodshot', 'inflamed']"
['十字架状'],[['じゅうじかじょう']],1,['&adj-na;'],['cruciform']
['十二指腸'],[['じゅうにしちょう']],1,"['&n;', '&adj-no;']",['duodenum']
['従犯'],[['じゅうはん']],1,"['&n;', '&adj-no;']","['accomplice', 'complicity']"
['渋い'],[['しぶい']],1,['&adj-i;'],"['astringent', 'bitter', 'puckery', 'rough', 'harsh', 'tart']"
['重症'],[['じゅうしょう']],1,"['&n;', '&adj-no;']",['serious illness']
['淑やか'],[['しとやか']],1,['&adj-na;'],"['graceful', 'ladylike', 'modest', 'gentle', 'polite', 'quiet', 'well-mannered', 'refined (behavior)']"
['出嫌い'],[['でぎらい']],1,"['&n;', '&adj-na;']","['stay-at-home', 'shut-in', 'recluse']"
['俊足'],[['しゅんそく']],1,"['&n;', '&adj-no;']","['swiftness of foot', 'fast runner']"
['瞬時'],[['しゅんじ']],1,"['&n;', '&adj-no;']","['instant', 'moment', '(split) second', '(in a) flash', '(in the) blink of an eye']"
['旬'],[['しゅん']],1,"['&n;', '&adj-no;']","['season (e.g. fruit, fish)']"
['旬刊'],[['じゅんかん']],1,"['&n;', '&adj-no;']",['published every ten days']
['純潔'],[['じゅんけつ']],1,"['&adj-na;', '&adj-no;', '&n;']","['purity', 'chastity']"
['純粋'],[['じゅんすい']],1,"['&adj-na;', '&adj-no;', '&n;']","['pure', 'true', 'genuine', 'unmixed']"
['遵法'],[['じゅんぽう']],1,"['&n;', '&adj-na;', '&adj-no;']","['law observance', 'obeying the law']"
['庶民的'],[['しょみんてき']],1,['&adj-na;'],"['popular', 'folksy', 'plebeian', 'ordinary', 'unpretentious']"
['諸刃'],"[['もろは'], ['りょうば']]",1,['&adj-no;'],['double-edged']
['諸説紛々'],[['しょせつふんぷん']],1,"['&adj-no;', '&adj-t;', '&adv-to;']","['divergent opinions abound', 'opinion is divided', 'there are many rumors afloat']"
['序文'],[['じょぶん']],1,"['&n;', '&adj-no;']","['preface', 'foreword', 'introduction']"
['序幕'],[['じょまく']],1,"['&n;', '&adj-no;']","['curtain-raiser', 'prologue']"
['傷心'],[['しょうしん']],1,"['&n;', '&adj-no;']","['heartbreak', 'grief', 'sorrow']"
['小心翼々'],[['しょうしんよくよく']],1,"['&adj-na;', '&adj-no;', '&adj-t;', '&adv-to;']","['very timid', 'very nervous', 'faint-hearted']"
['小振り'],[['こぶり']],1,"['&adj-na;', '&adj-no;']","['smallish', 'on the small side', 'somewhat small', 'undersized', 'small size']"
['小柄'],[['こがら']],1,"['&adj-na;', '&adj-no;', '&n;']","['small build', 'small stature', 'petite']"
['少壮気鋭'],[['しょうそうきえい']],1,"['&n;', '&adj-no;']","['young and energetic', 'up-and-coming']"
['少壮有為'],[['しょうそうゆうい']],1,['&adj-no;'],['energetic']
['尚早'],[['しょうそう']],1,"['&adj-na;', '&adj-no;', '&n;']",['prematurity']
['沼地'],"[['ぬまち'], ['しょうち']]",1,"['&n;', '&adj-no;']","['marshland', 'wetland', 'swampland']"
['消耗的'],[['しょうこうてき']],1,['&adj-na;'],['exhaustive']
['焦げ臭い'],[['こげくさい']],1,['&adj-i;'],"['smelling burnt', 'tasting burnt', 'having a burnt smell']"
['焦点'],[['しょうてん']],1,"['&n;', '&adj-no;']","['focus (e.g. photographic)', 'focal point']"
['症候'],[['しょうこう']],1,"['&n;', '&adj-no;']",['symptoms']
['症状'],[['しょうじょう']],1,"['&n;', '&adj-no;']","['symptoms', 'condition (of a patient)']"
['硝酸'],[['しょうさん']],1,"['&n;', '&adj-no;']",['nitric acid']
['詳しい'],[['くわしい']],1,['&adj-i;'],"['detailed', 'full', 'minute']"
['上滑り'],[['うわすべり']],1,"['&adj-no;', '&adj-na;', '&vs;', '&n;']","['superficial', 'shallow']"
['上首尾'],[['じょうしゅび']],1,"['&n;', '&adj-na;']","['great success', 'happy result', 'good result']"
['冗言'],[['じょうげん']],1,"['&n;', '&adj-no;']","['chatter', 'useless words']"
['色素'],[['しきそ']],1,"['&n;', '&adj-no;']","['pigment', 'coloring', 'colouring', 'colorant', 'colourant']"
['色盲'],[['しきもう']],1,"['&n;', '&adj-no;']","['color-blindness', 'colour-blindness']"
['食卓'],[['しょくたく']],1,"['&n;', '&adj-no;']",['dining table']
['伸縮自在'],[['しんしゅくじざい']],1,"['&adj-na;', '&adj-no;']","['elastic', 'flexible', 'telescoping', 'expandable', 'retractable', 'extensible']"
['信仰深い'],[['しんこうぶかい']],1,['&adj-i;'],['devout']
['信仰的'],[['しんこうてき']],1,['&adj-na;'],"['religious', 'spiritual']"
['侵略的'],[['しんりゃくてき']],1,['&adj-na;'],['aggressive']
['審議'],[['しんぎ']],1,"['&n;', '&adj-no;', '&vs;']",['deliberation']
['心寂しい'],[['こころさびしい']],1,['&adj-i;'],"['lonely', 'lonesome']"
['心頭滅却'],[['しんとうめっきゃく']],1,"['&n;', '&adj-no;']","[""clearing one's mind of all mundane thoughts""]"
['心拍'],[['しんぱく']],1,"['&n;', '&adj-no;']",['heartbeat']
['心霊'],[['しんれい']],1,"['&n;', '&adj-no;']","['spirit (e.g. human spirit)', 'soul']"
['慎み深い'],[['つつしみぶかい']],1,['&adj-i;'],"['discreet', 'modest', 'cautious']"
['新興'],[['しんこう']],1,['&adj-no;'],"['rising', 'developing', 'emergent', 'burgeoning', 'new']"
['新鮮'],[['しんせん']],1,['&adj-na;'],['fresh']
['森厳'],[['しんげん']],1,"['&adj-na;', '&adj-no;', '&n;']",['solemn']
['真剣'],[['しんけん']],1,['&adj-na;'],"['serious', 'earnest']"
['真剣勝負'],[['しんけんしょうぶ']],1,"['&n;', '&adj-no;']","['fighting with real swords', 'game played in real earnest']"
['真盛り'],[['まさかり']],1,['&adj-na;'],"['height of', 'middle of', 'full bloom']"
['神出鬼没'],[['しんしゅつきぼつ']],1,"['&n;', '&adj-no;']","['appearing in unexpected places and at unexpected moments', 'elusive', 'phantom']"
['神髄'],[['しんずい']],1,"['&n;', '&adj-no;']","['essence', 'quintessence', 'spirit', 'soul', 'heart', 'pith', 'pith and marrow']"
['神聖'],[['しんせい']],1,"['&n;', '&adj-na;']","['holiness', 'sacredness', 'sanctity', 'dignity']"
['神託'],[['しんたく']],1,"['&n;', '&adj-no;']",['oracle']
['神秘'],[['しんぴ']],1,"['&n;', '&adj-na;', '&adj-no;']","['mystery', 'mysteriousness', 'secret']"
['神秘的'],[['しんぴてき']],1,['&adj-na;'],"['mysterious', 'mystical']"
['震源'],[['しんげん']],1,"['&n;', '&adj-no;']","['hypocentre (of an earthquake)', 'hypocenter']"
['人為'],[['じんい']],1,"['&n;', '&adj-no;']","['human work', 'human agency', 'art', 'artificiality']"
['人為的'],[['じんいてき']],1,['&adj-na;'],"['artificial', 'unnatural', 'human-caused (e.g. mistake, error, disaster)', 'man-made']"
['人懐かしい'],[['ひとなつかしい']],1,['&adj-i;'],['lonesome for']
['人懐っこい'],"[['ひとなつっこい'], ['ひとなつこい']]",1,['&adj-i;'],"['friendly', 'affable', 'amiable', 'sociable', 'loving company', '(animals) taking kindly to men']"
['人間嫌い'],[['にんげんぎらい']],1,"['&n;', '&adj-na;']","['misanthropy', 'misanthropist']"
['人嫌い'],[['ひとぎらい']],1,"['&n;', '&adj-no;']","['misanthropy', 'misanthrope']"
['人称'],[['にんしょう']],1,"['&n;', '&adj-no;']","['person', 'personal']"
['人身攻撃'],[['じんしんこうげき']],1,"['&n;', '&adj-no;']","['personal attack', 'ad hominem attack']"
['人文主義'],[['じんぶんしゅぎ']],1,"['&n;', '&adj-no;']",['humanism']
['人里離れた'],[['ひとざとはなれた']],1,['&adj-f;'],"['lonely (place)', 'remote', 'in the middle of nowhere']"
['尋常'],[['じんじょう']],1,"['&adj-na;', '&adj-no;', '&n;']","['common', 'usual']"
['尋常一様'],[['じんじょういちよう']],1,"['&adj-na;', '&adj-no;', '&n;']","['ordinary', 'common', 'mediocre']"
['甚だしい'],[['はなはだしい']],1,['&adj-i;'],"['extreme', 'excessive', 'terrible', 'intense', 'severe', 'serious', 'tremendous', 'heavy (damage)']"
['陣中'],[['じんちゅう']],1,"['&n;', '&adj-no;']","['in camp', 'at the front']"
['酢酸'],[['さくさん']],1,"['&n;', '&adj-no;']",['acetic acid']
['垂直'],[['すいちょく']],1,"['&adj-na;', '&adj-no;', '&n;']",['vertical']
['水玉模様'],[['みずたまもよう']],1,"['&n;', '&adj-no;']",['polka dots']
['睡眠'],[['すいみん']],1,"['&n;', '&adj-no;']",['sleep']
['睡眠不足'],[['すいみんぶそく']],1,"['&n;', '&adj-no;']",['lack of sleep']
['瑞々しい'],[['みずみずしい']],1,['&adj-i;'],"['fresh and youthful', 'lively', 'vibrant', 'vivacious', 'juicy (e.g. fruit)']"
['数奇'],"[['すうき'], ['さっき']]",1,"['&n;', '&adj-na;']","['misfortune', 'adverse fortune', 'hapless fate']"
['枢要'],[['すうよう']],1,"['&adj-na;', '&adj-no;', '&n;']","['(most) important', 'principal', 'pivotal', 'key', 'cardinal']"
['寸足らず'],[['すんたらず']],1,"['&adj-no;', '&adj-na;', '&n;']",['a little too short']
['世事に疎い'],[['せじにうとい']],1,"['&exp;', '&adj-i;']","['inexperienced', 'unrealistic', 'knowing but little of the world']"
['世俗主義'],[['せぞくしゅぎ']],1,"['&n;', '&adj-no;']",['secularism']
['世俗的'],[['せぞくてき']],1,['&adj-na;'],"['worldly', 'secular']"
['政策決定'],[['せいさくけってい']],1,"['&n;', '&adj-no;']",['policy making']
['正弦曲線'],[['せいげんきょくせん']],1,"['&n;', '&adj-no;']",['sine curve']
['正統'],"[['せいとう'], ['しょうとう']]",1,"['&adj-na;', '&adj-no;', '&n;']","['legitimate', 'orthodox', 'traditional']"
['柾目'],[['まさめ']],1,"['&n;', '&adj-no;']","['straight grain', 'quartersawn grain']"
['清浄'],"[['せいじょう'], ['しょうじょう']]",1,"['&adj-na;', '&adj-no;', '&n;']","['pure', 'clean', 'purity']"
['生臭い'],[['なまぐさい']],1,['&adj-i;'],"['smelling of fish', 'fishy', 'smelling of blood', 'bloody']"
['生粋'],[['きっすい']],1,"['&n;', '&adj-no;']","['pure', 'genuine', 'trueborn', 'natural-born']"
['生体解剖'],[['せいたいかいぼう']],1,"['&n;', '&adj-no;']",['vivisection']
['生態'],[['せいたい']],1,"['&n;', '&adj-no;']","['mode of life', 'ecology']"
['生命倫理'],[['せいめいりんり']],1,"['&n;', '&adj-no;']",['bioethics']
['盛ん'],[['さかん']],1,['&adj-na;'],"['prosperous', 'flourishing', 'thriving', 'successful']"
['精髄'],[['せいずい']],1,"['&n;', '&adj-no;']","['essence', 'kernel', 'spirit', 'pith']"
['精巣'],[['せいそう']],1,"['&n;', '&adj-no;']",['testicle']
['精霊信仰'],[['せいれいしんこう']],1,"['&n;', '&adj-no;']",['animism']
['聖域'],[['せいいき']],1,"['&n;', '&adj-no;']","['sacred precincts', 'sanctuary', 'consecrated ground', 'holy ground']"
['聖歌'],[['せいか']],1,"['&n;', '&adj-no;']","['hymn', 'chant', 'sacred song']"
['青臭い'],[['あおくさい']],1,['&adj-i;'],"['inexperienced', 'immature', 'green', 'naive']"
['青藍色'],[['せいらんしょく']],1,['&adj-na;'],['livid']
['静穏'],[['せいおん']],1,"['&n;', '&adj-na;']","['tranquility', 'tranquillity', 'calmness', 'serenity', 'quietness']"
['静寂'],[['せいじゃく']],1,"['&n;', '&adj-na;']","['silence', 'stillness', 'quietness']"
['静脈'],[['じょうみゃく']],1,"['&n;', '&adj-no;']",['vein']
['斉一'],[['せいいつ']],1,"['&n;', '&adj-na;']","['uniformity', 'equality']"
['隻眼'],[['せきがん']],1,"['&n;', '&adj-no;']",['one eye']
['惜しい'],[['おしい']],1,['&adj-i;'],"['regrettable', 'disappointing', 'unfortunate']"
['脊髄'],[['せきずい']],1,"['&n;', '&adj-no;']",['spinal cord']
['脊椎'],[['せきつい']],1,"['&n;', '&adj-no;']","['spine', 'vertebral column']"
['赤褐色'],[['せっかっしょく']],1,"['&n;', '&adj-no;']","['reddish brown', 'rufous']"
['赤痢'],[['せきり']],1,"['&n;', '&adj-no;']",['dysentery']
['拙い'],"[['つたない'], ['まずい']]",1,['&adj-i;'],"['poor-quality', 'shoddy', 'crude']"
['摂動'],[['せつどう']],1,"['&n;', '&adj-no;']",['perturbation']
['絶妙'],[['ぜつみょう']],1,"['&adj-na;', '&adj-no;', '&n;']","['exquisite', 'superb', 'perfect', 'miraculous']"
['絶倫'],[['ぜつりん']],1,"['&adj-no;', '&adj-na;', '&n;']","['matchless', 'peerless', 'unequaled', 'unequalled', 'unparalleled', 'unrivaled']"
['舌足らず'],"[['したたらず'], ['したったらず']]",1,"['&n;', '&adj-na;', '&adj-no;']",['lisping']
['仙骨'],[['せんこつ']],1,"['&n;', '&adj-no;']","['sacrum', 'sacral bone']"
['覇王樹'],"[['サボてん'], ['はおうじゅ'], ['シャボてん'], ['サボテン'], ['シャボテン']]",1,"['&n;', '&adj-no;']",['cactus']
['先端技術'],[['せんたんぎじゅつ']],1,"['&n;', '&adj-no;']",['high-technology']
['先端的'],[['せんたんてき']],1,['&adj-na;'],"['ultramodern', 'leading']"
['川沿い'],[['かわぞい']],1,['&adj-no;'],"['along the river', 'riverside']"
['戦隊'],[['せんたい']],1,"['&n;', '&adj-no;']",['squadron']
['浅瀬'],[['あさせ']],1,"['&n;', '&adj-no;']","['shoal', 'shallows', 'sand bar', 'ford']"
['旋律'],[['せんりつ']],1,"['&n;', '&adj-no;']","['melody', 'tune']"
['繊維'],[['せんい']],1,"['&n;', '&adj-no;']","['fibre', 'fiber', 'textile']"
['繊維性'],[['せんいせい']],1,['&adj-na;'],['fibrous']
['船尾'],[['せんび']],1,"['&n;', '&adj-no;']",['stern of a ship']
['鮮やか'],[['あざやか']],1,['&adj-na;'],"['vivid', 'bright', 'brilliant', 'clear', 'fresh', 'vibrant']"
['鮮紅色'],[['せんこうしょく']],1,['&adj-na;'],['florid']
['前衛'],[['ぜんえい']],1,"['&n;', '&adj-no;']","['advance guard', 'vanguard']"
['前戯'],[['ぜんぎ']],1,"['&n;', '&adj-no;']",['(sexual) foreplay']
['漸近'],[['ぜんきん']],1,"['&n;', '&adj-no;']",['asymptote']
['漸次'],[['ぜんじ']],1,"['&adv;', '&adj-no;']","['gradually', 'slowly', 'little by little', 'incrementally']"
['全会一致'],[['ぜんかいいっち']],1,"['&n;', '&adj-no;']",['unanimous']
['全射'],[['ぜんしゃ']],1,"['&n;', '&adj-no;']","['surjection', 'onto mapping', 'epimorphism']"
['全盛'],[['ぜんせい']],1,"['&n;', '&adj-no;']",['height of prosperity']
['全体主義'],[['ぜんたいしゅぎ']],1,"['&n;', '&adj-no;']",['totalitarianism']
['疎い'],[['うとい']],1,['&adj-i;'],"['distant (from someone)', 'aloof', 'estranged']"
['疎か'],[['おろそか']],1,['&adj-na;'],"['negligent', 'neglectful', 'careless', 'remiss']"
['疎ましい'],[['うとましい']],1,['&adj-i;'],"['disagreeable', 'unpleasant', 'adverse', 'unsympathetic']"
['疎ら'],[['まばら']],1,['&adj-na;'],"['sparse', 'thin', 'scattered', 'straggling', 'sporadic']"
['疎遠'],[['そえん']],1,"['&n;', '&adj-na;', '&adj-no;']","['estrangement', 'alienation', 'neglecting to stay in contact']"
['疎漏'],[['そろう']],1,"['&n;', '&adj-na;']","['carelessness', 'negligence', 'oversight']"
['粗い'],[['あらい']],1,['&adj-i;'],"['coarse', 'rough']"
['粗悪'],[['そあく']],1,"['&adj-na;', '&adj-no;', '&n;']","['coarse', 'crude', 'inferior']"
['素因'],[['そいん']],1,"['&n;', '&adj-no;']",['basic factor']
['素手'],[['すで']],1,"['&n;', '&adj-no;']","['bare hand', 'empty hand']"
['素晴らしい'],"[['すばらしい'], ['すんばらしい']]",1,['&adj-i;'],"['wonderful', 'splendid', 'magnificent']"
['素早い'],[['すばやい']],1,['&adj-i;'],"['quick', 'swift', 'nimble', 'agile']"
['素足'],[['すあし']],1,"['&n;', '&adj-no;']",['bare feet']
['素敵'],"[['すてき'], ['ステキ']]",1,['&adj-na;'],"['lovely', 'wonderful', 'nice', 'great', 'fantastic', 'superb', 'cool']"
['素面'],[['すめん']],1,"['&n;', '&adj-no;']","['not wearing a mask (in kendo, noh, etc.)']"
['組織的'],[['そしきてき']],1,['&adj-na;'],"['systematic', 'organized', 'organizational']"
['僧職'],[['そうしょく']],1,"['&n;', '&adj-no;']",['priesthood']
['創作的'],[['そうさくてき']],1,['&adj-na;'],['creative']
['創傷'],[['そうしょう']],1,"['&n;', '&adj-no;']",['wound']
['創造的'],[['そうぞうてき']],1,['&adj-na;'],['creative']
['双眼'],[['そうがん']],1,"['&n;', '&adj-no;']","['both eyes', 'binocular']"
['双翼'],[['そうよく']],1,"['&n;', '&adj-no;']",['both wings']
['倉卒'],[['そうそつ']],1,['&adj-na;'],"['sudden', 'hurried', 'busy', 'precipitate', 'abrupt']"
['喪'],"[['も'], ['そう']]",1,"['&n;', '&adj-no;']",['mourning']
['壮観'],[['そうかん']],1,"['&n;', '&adj-na;']","['magnificent spectacle', 'thrilling sight', 'grand view']"
['壮行'],[['そうこう']],1,"['&n;', '&adj-no;']",['rousing']
['早熟'],[['そうじゅく']],1,"['&n;', '&adj-na;', '&adj-no;']","['precocity', 'early ripening', 'premature development']"
['漕艇'],[['そうてい']],1,"['&n;', '&adj-f;']","['rowing', 'boating']"
['争訟'],[['そうしょう']],1,"['&n;', '&adj-no;']","['dispute by legal action', 'contentious']"
['相称'],[['そうしょう']],1,"['&n;', '&adj-no;']",['symmetry']
['葬式'],[['そうしき']],1,"['&n;', '&adj-no;']",['funeral']
['蒼白色'],[['そうはくしょく']],1,['&adj-na;'],['pale']
['藻'],[['も']],1,"['&n;', '&adj-no;']","['algae', 'waterweed', 'seaweed', 'duckweed']"
['藻類'],[['そうるい']],1,"['&n;', '&adj-no;']","['seaweed', 'algae']"
['騒がしい'],[['さわがしい']],1,['&adj-i;'],"['noisy', 'boisterous']"
['騒乱'],[['そうらん']],1,"['&n;', '&adj-no;']","['disturbance', 'riot', 'mayhem']"
['即席'],[['そくせき']],1,"['&n;', '&adj-no;']","['extempore', 'impromptu', 'improvised', 'ad-lib', 'off-the-cuff', 'instant']"
['即物的'],[['そくぶつてき']],1,['&adj-na;'],"['practical', 'matter-of-fact', 'realistic', 'utilitarian', 'pragmatic']"
['俗っぽい'],[['ぞくっぽい']],1,['&adj-i;'],"['vulgar', 'in poor taste', 'cheap', 'low-brow']"
['俗向き'],[['ぞくむき']],1,"['&n;', '&adj-no;']","['appealing to the public', 'popular']"
['俗世'],"[['ぞくせい'], ['ぞくせ']]",1,"['&n;', '&adj-no;']","['this world', 'earthly life']"
['多義'],[['たぎ']],1,"['&n;', '&adj-no;']",['various meanings']
['多孔'],[['たこう']],1,"['&adj-f;', '&adj-no;']","['porous', 'open (weave)']"
['多国籍'],[['たこくせき']],1,"['&adj-no;', '&adj-na;', '&n;']","['multinational', 'transnational']"
['多彩'],[['たさい']],1,"['&adj-na;', '&adj-no;', '&n;']","['variegated', 'varicoloured', 'varicolored', 'multi-coloured', 'multi-colored', 'diverse']"
['多弁'],[['たべん']],1,"['&n;', '&adj-na;']","['talkativeness', 'loquacity', 'garrulousness', 'volubility']"
['太鼓'],[['たいこ']],1,"['&n;', '&adj-no;']",['drum']
['体外離脱'],[['たいがいりだつ']],1,"['&n;', '&adj-no;']","['out-of-body experience', 'astral projection', 'sensation of physically leaving your body']"
['体系的'],[['たいけいてき']],1,['&adj-na;'],['systematic']
['対称'],[['たいしょう']],1,"['&n;', '&adj-no;']",['symmetry']
['耐火'],[['たいか']],1,"['&n;', '&adj-no;']",['fireproof']
['耐震'],[['たいしん']],1,"['&n;', '&adj-no;']",['resistant to earthquakes']
['耐震性'],[['たいしんせい']],1,['&adj-no;'],['earthquake-proof']
['耐熱'],[['たいねつ']],1,"['&n;', '&adj-no;']",['heat-resisting']
['怠りがち'],[['おこたりがち']],1,"['&n;', '&adj-na;']",['neglectfulness']
['怠慢'],[['たいまん']],1,"['&n;', '&adj-na;']","['negligence', 'neglect', 'carelessness', 'procrastination']"
['胎児'],[['たいじ']],1,"['&n;', '&adj-no;']","['fetus', 'foetus', 'embryo', 'unborn child']"
['胎盤'],[['たいばん']],1,"['&n;', '&adj-no;']","['placenta', 'afterbirth']"
['代償'],[['だいしょう']],1,"['&n;', '&adj-no;']","['compensation', 'indemnification', 'reparation', 'consideration']"
['大雑把'],[['おおざっぱ']],1,['&adj-na;'],"['rough (estimate, manner, etc.)', 'crude', 'broad', 'loose', 'careless (work)']"
['大嫌い'],[['だいきらい']],1,['&adj-na;'],"['detestable', 'abhorrent', 'loathsome']"
['大衆'],[['たいしゅう']],1,"['&n;', '&adj-no;']","['general public', 'the masses']"
['大丈夫'],"[['だいじょうぶ'], ['だいじょぶ']]",1,['&adj-na;'],"['safe', 'secure', 'sound', 'problem-free', 'without fear', 'all right', 'alright', 'OK', 'okay']"
['卓上'],[['たくじょう']],1,"['&n;', '&adj-no;']","['desktop', 'desk-top', 'tabletop']"
['択一的'],[['たくいつてき']],1,['&adj-na;'],['alternative']
['沢山'],[['たくさん']],1,"['&adj-no;', '&adj-na;', '&n;', '&adv;']","['a lot', 'lots', 'plenty', 'many', 'a large number', 'much', 'a great deal', 'a good deal']"
['但し付き'],"[['ただしづき'], ['ただしつき']]",1,['&adj-no;'],['conditional']
['奪格'],[['だっかく']],1,"['&n;', '&adj-no;']",['ablative']
['脱腸'],[['だっちょう']],1,"['&n;', '&adj-no;']",['abdominal hernia']
['脱疽'],[['だっそ']],1,"['&n;', '&adj-no;']",['gangrene']
['丹塗り'],[['にぬり']],1,"['&n;', '&adj-no;', '&vs;']","['painting red', 'vermillion lacquering']"
['丹毒'],[['たんどく']],1,"['&n;', '&adj-no;']",['erysipelas']
['単眼'],[['たんがん']],1,"['&n;', '&adj-no;']","['single eye', 'one eye', 'single lens']"
['単項'],[['たんこう']],1,"['&adj-na;', '&adj-no;', '&n;']","['monadic', 'simplex', 'unary']"
['単細胞'],[['たんさいぼう']],1,"['&n;', '&adj-no;']",['single cell']
['単刀直入'],[['たんとうちょくにゅう']],1,"['&adj-na;', '&adj-no;', '&n;']","['straight to the point', 'point-blank', 'frank', 'direct']"
['嘆かわしい'],[['なげかわしい']],1,['&adj-i;'],"['sad', 'wretched', 'deplorable']"
['淡い'],[['あわい']],1,['&adj-i;'],"['light', 'faint', 'pale', 'fleeting']"
['淡紅色'],[['たんこうしょく']],1,"['&n;', '&adj-no;']","['pink', 'rose']"
['淡水'],[['たんすい']],1,"['&n;', '&adj-no;']",['fresh water (i.e. not salt water)']
['炭酸'],"[['たんさん'], ['タンサン']]",1,"['&n;', '&adj-no;']",['carbonic acid']
['炭素'],[['たんそ']],1,"['&n;', '&adj-no;']",['carbon (C)']
['短詩'],[['たんし']],1,"['&n;', '&adj-no;']",['verselet']
['端株'],[['はかぶ']],1,"['&n;', '&adj-no;']",['odd lot (e.g. in share purchase or sale)']
['端数'],[['はすう']],1,"['&n;', '&adj-no;']","['fraction', 'odd amount', 'leftover amount']"
['端的'],[['たんてき']],1,['&adj-na;'],"['frank', 'direct', 'plain', 'straightforward', 'point-blank', 'concise']"
['端役'],[['はやく']],1,"['&n;', '&adj-no;']","['minor role', 'small part']"
['どんぐり眼'],"[['どんぐりまなこ'], ['ドングリまなこ']]",1,"['&n;', '&adj-no;']",['goggle-eyes']
['地球規模'],[['ちきゅうきぼ']],1,"['&n;', '&adj-no;']",['global scale']
['痴呆'],[['ちほう']],1,"['&n;', '&adj-no;']",['dementia']
['致死'],[['ちし']],1,"['&n;', '&adj-no;']","['lethal', 'fatal']"
['致命的'],[['ちめいてき']],1,['&adj-na;'],"['fatal', 'lethal']"
['窒素'],[['ちっそ']],1,"['&n;', '&adj-no;']",['nitrogen (N)']
['中隔'],[['ちゅうかく']],1,"['&n;', '&adj-no;']",['septum']
['中途半端'],[['ちゅうとはんぱ']],1,"['&adj-na;', '&adj-no;', '&n;']","['halfway', 'half measures', 'unfinished', 'incomplete', 'by halves', 'half-baked', 'half-cocked', 'half-hearted', 'half-arsed', 'half-assed']"
['中庸'],[['ちゅうよう']],1,"['&n;', '&adj-no;', '&adj-na;']","['middle way', '(golden) mean', 'moderation', 'middle path']"
['仲睦まじい'],[['なかむつまじい']],1,['&adj-i;'],"['harmonious', 'intimate']"
['抽象'],[['ちゅうしょう']],1,"['&adj-f;', '&adj-no;', '&vs;']",['abstract']
['抽象的'],[['ちゅうしょうてき']],1,['&adj-na;'],['abstract']
['丁字形'],[['ていじけい']],1,"['&n;', '&adj-no;']",['T-shaped']
['彫塑'],[['ちょうそ']],1,"['&n;', '&adj-no;']","['carving', 'engraving']"
['挑発的'],[['ちょうはつてき']],1,['&adj-na;'],"['provocative', 'incendiary', 'inflammatory']"
['潮紅'],[['ちょうこう']],1,"['&n;', '&adj-no;']",['blushing']
['潮汐'],[['ちょうせき']],1,"['&n;', '&adj-no;']",['tide']
['聴覚'],[['ちょうかく']],1,"['&n;', '&adj-no;']",['the sense of hearing']
['腸チフス'],[['ちょうチフス']],1,"['&n;', '&adj-no;']",['typhoid fever']
['長閑'],[['のどか']],1,['&adj-na;'],"['tranquil', 'calm', 'quiet', 'peaceful']"
['長距離'],[['ちょうきょり']],1,"['&n;', '&adj-no;']","['long distance', 'long haul']"
['長寿'],[['ちょうじゅ']],1,"['&n;', '&adj-no;']","['long life', 'longevity']"
['直系'],[['ちょっけい']],1,"['&n;', '&adj-no;']","['direct descent', 'direct line']"
['直腸'],[['ちょくちょう']],1,"['&n;', '&adj-no;']",['rectum']
['鎮痛性'],[['ちんつうせい']],1,['&adj-na;'],['analgesic']
['痛恨'],[['つうこん']],1,"['&adj-no;', '&adj-na;']","['regretful', 'sorrowful', 'bitter']"
['通俗'],[['つうぞく']],1,"['&adj-na;', '&adj-no;', '&n;']","['popular', 'common']"
['低翼'],[['ていよく']],1,"['&n;', '&adj-no;']",['low-wing']
['貞節'],[['ていせつ']],1,"['&n;', '&adj-na;']","['chastity', 'fidelity', 'faithfulness', 'virtue']"
['帝王切開'],[['ていおうせっかい']],1,"['&n;', '&adj-no;']","['Caesarean section (Cesarean)', 'C-section']"
['帝国主義'],[['ていこくしゅぎ']],1,"['&n;', '&adj-no;']",['imperialism']
['帝国主義的'],[['ていこくしゅぎてき']],1,['&adj-na;'],['imperialistic']
['抵当'],[['ていとう']],1,"['&n;', '&adj-no;']","['mortgage', 'security', 'hypothec', 'pledge']"
['締まり屋'],[['しまりや']],1,"['&n;', '&adj-no;']","['thrifty person', 'stingy person', 'tight-fisted person']"
