Kanji,Reading,JLPT,Type,Meaning
['狼藉'],"[['ろうぜき'], ['ろうじゃく']]",100,"['&n;', '&adj-t;']","['disorder', 'confusion']"
['聾唖'],[['ろうあ']],100,"['&n;', '&adj-no;']",['deafness']
['歪'],[['いびつ']],100,"['&adj-na;', '&adj-no;', '&n;']","['distorted', 'crooked', 'irregular', 'warped']"
['俯き'],[['うつむき']],100,"['&n;', '&adj-no;']","['lying face down', 'upside down', 'prone']"
['咄嗟'],[['とっさ']],100,"['&n;', '&adj-no;']","['moment', 'instant']"
['嘲り'],[['あざけり']],100,"['&n;', '&adj-no;']","['ridicule', 'scorn']"
['夥しい'],[['おびただしい']],100,['&adj-i;'],"['large number', 'innumerable', 'great many', 'immense', 'vast', 'abundant']"
['奢侈'],[['しゃし']],100,"['&n;', '&adj-na;']","['luxury', 'extravagance']"
['嫋か'],[['しなやか']],100,['&adj-na;'],"['supple', 'flexible', 'elastic']"
['忝い'],[['かたじけない']],100,['&adj-i;'],"['grateful', 'indebted']"
['瀟洒'],[['しょうしゃ']],100,"['&adj-na;', '&adj-t;', '&adv-to;']","['stylish', 'smart', 'elegant', 'chic', 'refined', 'trim', 'neat']"
['燻し'],[['いぶし']],100,"['&n;', '&adj-no;']","['smoking (of meat)', 'fumigation', 'oxidation (of metal)']"
['狡い'],"[['ずるい'], ['こすい']]",100,['&adj-i;'],"['sly', 'cunning', 'sneaky', 'crafty', 'unfair', 'dishonest']"
['琥珀'],[['こはく']],100,"['&n;', '&adj-no;']",['amber']
['疥癬'],[['かいせん']],100,"['&n;', '&adj-no;']","['scabies', 'sarcoptic mange', 'the itch']"
['痒い'],"[['かゆい'], ['かいい']]",100,['&adj-i;'],['itchy']
['癪'],[['しゃく']],100,"['&n;', '&adj-na;']","['cause of offense', 'cause of offence', 'annoyance', 'peeve']"
['皺くちゃ'],"[['しわくちゃ'], ['しわクチャ'], ['シワクチャ']]",100,"['&adj-no;', '&adj-na;', '&n;']","['crumpled', 'wrinkled', 'crinkled', 'creased']"
['眩い'],[['まぶい']],100,['&adj-i;'],"['cute', 'pretty']"
['眩しい'],"[['まぶしい'], ['まぼしい']]",100,['&adj-i;'],"['dazzling', 'radiant']"
['稍'],[['やや']],100,"['&adv;', '&adj-f;']","['a little', 'partially', 'somewhat', 'slightly', 'semi-', '-ish', 'on the ... side', 'a short time', 'a while']"
['煌びやか'],[['きらびやか']],100,['&adj-na;'],"['gorgeous', 'gaudy', 'dazzling', 'gay', 'resplendent']"
['腱鞘'],[['けんしょう']],100,"['&n;', '&adj-no;']",['sheath of tendon']
['膀胱'],[['ぼうこう']],100,"['&n;', '&adj-no;']",['urinary bladder']
['膠もない'],[['にべもない']],100,"['&exp;', '&adj-i;']","['curt', 'point-blank']"
['訝しい'],[['いぶかしい']],100,['&adj-i;'],"['suspicious', 'doubtful']"
['躾'],[['しつけ']],100,"['&n;', '&adj-no;']","['discipline', 'training', 'teaching manners']"
['逞しい'],[['たくましい']],100,['&adj-i;'],"['burly', 'strong', 'sturdy']"
['嘗て'],"[['かつて'], ['かって']]",100,"['&adv;', '&adj-no;']","['once', 'before', 'formerly', 'ever', 'former', 'ex-']"
['此の'],"[['この'], ['こん']]",100,['&adj-pn;'],['this']
['吝嗇'],"[['りんしょく'], ['けち']]",100,"['&n;', '&adj-na;']","['stinginess', 'miserliness', 'parsimony']"
['或る'],[['ある']],100,['&adj-pn;'],"['a certain ...', 'some ...']"
['腋窩'],"[['えきか'], ['えきわ']]",100,"['&n;', '&adj-no;']","['armpit', 'axilla']"
['僅々'],[['きんきん']],100,"['&adv;', '&adj-t;']","['only', 'just', 'merely', 'no more than']"
['轟々'],"[['ごうごう'], ['とどろとどろ'], ['ゴーゴー'], ['ごーごー']]",100,"['&adj-t;', '&adj-no;']","['thunderous', 'rumbling']"
['凄まじい'],[['すさまじい']],100,['&adj-i;'],"['terrific', 'fierce', 'terrible', 'tremendous', 'dreadful', 'awful', 'amazing', 'absurd', 'cutthroat', 'intense']"
['眈々'],[['たんたん']],100,"['&adv-to;', '&adj-t;']","['(glaring) covetously', '(watching) eagerly (for a chance)']"
['俄'],[['にわか']],100,"['&adj-na;', '&adj-no;', '&n;']","['sudden', 'abrupt', 'unexpected', 'improvised', 'hasty', 'offhand']"
['儚い'],[['はかない']],100,['&adj-i;'],"['fleeting', 'transient', 'short-lived', 'momentary', 'ephemeral', 'fickle', 'vain']"
['捗々しい'],[['はかばかしい']],100,['&adj-i;'],"['quick', 'rapid', 'swift', 'satisfactory']"
['仄か'],[['ほのか']],100,['&adj-na;'],"['faint', 'indistinct', 'dim']"
['凛々しい'],[['りりしい']],100,['&adj-i;'],"['gallant', 'brave', 'imposing', 'awe-inspiring', 'severe', 'biting', 'chivalrous', 'manly', 'dignified']"
['凛冽'],[['りんれつ']],100,"['&adj-na;', '&adj-t;', '&adv-to;']","['biting (cold)', 'severe', 'intense', 'piercing']"
['侘しい'],[['わびしい']],100,['&adj-i;'],"['miserable', 'wretched', 'lonely', 'dreary', 'shabby', 'comfortless']"
['些か'],[['いささか']],100,"['&adv;', '&adj-no;', '&adj-na;']","['a little', 'a bit', 'somewhat', 'slightly', 'rather']"
['碌な'],[['ろくな']],100,['&adj-pn;'],"['satisfactory', 'decent']"
['汲みたて'],[['くみたて']],100,['&adj-no;'],['freshly-drawn (e.g. water)']
['がに股'],"[['がにまた'], ['ガニまた']]",100,"['&n;', '&adj-no;']","['bowlegs', 'bandy legs']"
['疚しい'],[['やましい']],100,['&adj-i;'],"['feeling guilty', 'having a guilty conscience', 'having qualms about']"
['藪にらみ'],[['やぶにらみ']],100,"['&n;', '&adj-no;']","['squint', 'cross-eyed']"
['滔々'],[['とうとう']],100,"['&adv-to;', '&adj-t;']","['torrentially', 'swiftly flowing (water, esp. river)', 'voluminously flowing']"
['尻すぼまり'],[['しりすぼまり']],100,"['&adj-na;', '&adj-no;']","['attenuating', 'fizzling out']"
['囂々'],[['ごうごう']],100,"['&adj-na;', '&adj-t;', '&n;']","['noise', 'boisterousness']"
['痩躯'],[['そうく']],100,"['&n;', '&adj-no;']","['lean figure', 'slim figure']"
['掻い撫で'],[['かいなで']],100,"['&adj-no;', '&adj-na;']","['superficial (knowledge, learning, etc.)', 'shallow']"
['捉えどころのない'],[['とらえどころのない']],100,"['&exp;', '&adj-i;']","['hard to figure out', 'elusive', 'slippery', 'vague', 'subtle']"
['揃わない'],[['そろわない']],100,['&adj-i;'],"['unequal', 'uneven', 'incomplete', 'odd']"
['馴れた'],[['なれた']],100,['&adj-f;'],"['domesticated', 'tame']"
['腫れぼったい'],[['はれぼったい']],100,['&adj-i;'],"['puffy', 'somewhat swollen']"
['恣'],[['ほしいまま']],100,['&adj-na;'],"['selfish', 'self-indulgent', 'arbitrary']"
['婀娜っぽい'],[['あだっぽい']],100,['&adj-i;'],"['seductive', 'sensual', 'coquettish']"
['リンパ腫'],[['リンパしゅ']],100,"['&n;', '&adj-no;']",['lymphoma']
['騙されやすい'],[['だまされやすい']],100,['&adj-i;'],"['gullible', 'naive']"
['毳々しい'],[['けばけばしい']],100,['&adj-i;'],"['gaudy', 'showy', 'garish', 'loud']"
['斯うした'],[['こうした']],100,"['&exp;', '&adj-pn;']",['such']
['嫋やか'],[['たおやか']],100,['&adj-na;'],"['willowy', 'graceful']"
['闌'],[['たけなわ']],100,"['&n;', '&adj-na;']","['height (of summer, party, etc.)', '(in) full swing']"
['撓わ'],[['たわわ']],100,['&adj-na;'],"['heavily laden (of a branch)', 'sagging', 'drooping', 'bent low']"
['饑い'],[['ひだるい']],100,['&adj-i;'],['hungry']
['眩い'],[['まばゆい']],100,['&adj-i;'],"['dazzling', 'glaring', 'dazzlingly beautiful']"
['滂沱'],[['ぼうだ']],100,"['&adv-to;', '&adj-t;', '&adj-no;']","['streaming (of tears)', 'pouring']"
['弛まない'],[['たゆまない']],100,['&adj-i;'],"['untiring', 'steady', 'persistent']"
['吝かでない'],[['やぶさかでない']],100,"['&exp;', '&adj-i;']","['ready (to do)', 'willing']"
['刳い'],"[['えぐい'], ['エグい']]",100,['&adj-i;'],"['harsh (taste, feeling, etc.)', 'acrid', 'pungent', 'astringent']"
['殆どない'],[['ほとんどない']],100,"['&exp;', '&adj-i;']","['hardly any', 'almost nonexistent', 'very little']"
['誂え'],[['あつらえ']],100,"['&n;', '&adj-no;']","['order', 'article ordered']"
['閏'],[['うるう']],100,"['&n;', '&adj-no;']","['embolism', 'intercalation']"
['甍'],[['いらか']],100,"['&n;', '&adj-no;']","['roof tile', 'tiled roof']"
['罵り'],[['ののしり']],100,"['&n;', '&adj-no;']","['abuse', 'curse', 'swearing', 'insult']"
['慚愧にたえない'],[['ざんきにたえない']],100,"['&exp;', '&adj-i;']","['deeply ashamed (of oneself)', 'overwhelmed with shame']"
['吝か'],[['やぶさか']],100,['&adj-na;'],"['reluctant', 'hesitant']"
['斯かる'],[['かかる']],100,['&adj-pn;'],"['such', 'like this']"
['斯く'],[['かく']],100,"['&adv;', '&adj-no;']","['like this', 'such', 'thus', 'in this way']"
['呪わしい'],[['のろわしい']],100,['&adj-i;'],"['hateful', 'accursed']"
['むず痒い'],[['むずがゆい']],100,['&adj-i;'],['itchy']
['弛みない'],[['たゆみない']],100,['&adj-i;'],"['unslacking', 'unceasing']"
['僻みっぽい'],[['ひがみっぽい']],100,['&adj-i;'],"['cynical', 'warped', 'envious']"
['埃っぽい'],"[['ほこりっぽい'], ['ホコリっぽい']]",100,['&adj-i;'],['dusty']
['苛ち'],[['いらち']],100,"['&n;', '&adj-na;']","['in a hurry', 'hustle', ""person who's always in a rush""]"
['と或る'],[['とある']],100,['&adj-pn;'],['a certain ...']
['此れっぽっち'],[['これっぽっち']],100,"['&n;', '&adj-no;']","['tiny amount (degree, extent)', 'paltry amount', 'slightest bit']"
['奸黠'],[['かんかつ']],100,['&adj-na;'],"['cunning', 'sly']"
['パー璧'],"[['パーぺき'], ['パーペキ']]",100,['&adj-na;'],['perfect']
['揉みくちゃ'],[['もみくちゃ']],100,"['&n;', '&adj-na;', '&adj-no;']","['jostling', 'being jostled', 'being mobbed', '(in a) crush']"
['ぐしょ濡れ'],[['ぐしょぬれ']],100,"['&adj-no;', '&adj-na;', '&n;']","['sopping wet', 'dripping wet', 'sodden', 'drenched', 'soaked']"
['恟恟'],[['きょうきょう']],100,"['&adv-to;', '&adj-t;']","['terrified', 'horrified', 'panicked']"
['痒疹'],[['ようしん']],100,"['&n;', '&adj-no;']","['rash that accompanies a severe itch', 'prurigo']"
['磽确'],"[['こうかく'], ['ぎょうかく']]",100,"['&n;', '&adj-na;', '&adj-t;', '&adv-to;']","['stony, fallow land']"
['嚠喨'],[['りゅうりょう']],100,"['&adv-to;', '&adj-t;']",['clear and resounding (as a voice or musical instrument)']
['喨喨'],[['りょうりょう']],100,"['&adv-to;', '&adj-t;']","['bright, clear and reverberate']"
['贖い'],[['あがない']],100,"['&n;', '&adj-no;']","['atonement', 'redemption', 'compensation']"
['溢れんばかり'],[['あふれんばかり']],100,['&adj-no;'],"['overflowing', 'effusive', 'exuberant', 'bountiful']"
['灼た'],[['あらた']],100,['&adj-na;'],"['clear', 'vivid', 'brilliant']"
['灼か'],[['あらたか']],100,['&adj-na;'],"['clearly miraculous', 'remarkably miraculous', 'striking']"
['斯くも'],[['かくも']],100,['&adj-f;'],"['so (e.g. so much, so close, so many, so few)']"
['櫛鱗'],[['しつりん']],100,"['&n;', '&adj-no;']",['ctenoid scale']
['奸'],[['かん']],100,"['&n;', '&adj-na;']",['cunning and wickedness']
['嘘のよう'],"[['うそのよう'], ['ウソのよう']]",100,"['&exp;', '&adj-na;']","['hard to believe', 'fabulous', 'unbelievable', 'incredible']"
['嗄れ嗄れ'],[['かれがれ']],100,['&adj-na;'],"['hoarse', 'hoarse-voiced']"
['眇たる'],[['びょうたる']],100,['&adj-pn;'],"['small', 'minute', 'tiny', 'little', 'insignificant']"
['痩せた'],[['やせた']],100,['&adj-f;'],"['thin', 'slim', 'skinny']"
['膏腴'],[['こうゆ']],100,"['&n;', '&adj-f;']","['fertile soil', 'fertile land', 'fertility']"
['膏沃'],[['こうよく']],100,"['&n;', '&adj-f;']","['fertile soil', 'fertile land', 'fertility']"
['吝い'],[['しわい']],100,['&adj-i;'],"['stingy', 'cheap', 'very frugal']"
['ＳＣＩＤ'],[['スキッド']],100,"['&n;', '&adj-f;']","['severe combined immune deficiency', 'severe combined immunodeficiency', 'SCID']"
['穢れのない'],[['けがれのない']],100,"['&exp;', '&adj-i;']","['pure', 'clean', 'untouched', 'innocent']"
['淫'],[['いん']],100,"['&n;', '&adj-na;']",['licentiousness']
['埒もない'],"[['らちもない'], ['らっちもない']]",100,"['&exp;', '&adj-i;']","['incoherent', 'vague', 'silly', 'foolish']"
['謂れのない'],[['いわれのない']],100,"['&exp;', '&adj-i;']","['unjustified', 'unwarranted', 'unfounded', 'baseless', 'groundless']"
['痩せぎす'],[['やせぎす']],100,['&adj-na;'],['skinny']
['峨峨'],[['がが']],100,['&adj-t;'],['rugged (e.g. mountains)']
['碌でもない'],[['ろくでもない']],100,"['&exp;', '&adj-i;']","['good-for-nothing', 'worthless']"
['堆い'],[['うずたかい']],100,['&adj-i;'],"['piled up high', 'in a heap']"
['蕭蕭'],[['しょうしょう']],100,"['&adv-to;', '&adj-t;']","['drearily', 'with desolation', 'with loneliness (esp. the rain and wind)']"
['絽'],[['ろ']],100,"['&n;', '&adj-no;']",['silk gauze (esp. used in light clothing for high summer)']
['匂やか'],[['におやか']],100,['&adj-na;'],['sweet-scented']
['匂いやか'],[['においやか']],100,['&adj-na;'],['sweet-scented']
['茫'],[['ぼう']],100,"['&adv-to;', '&adj-t;']","['extensive', 'spacious']"
['駸々'],[['しんしん']],100,"['&adv-to;', '&adj-t;']","['proceeding quickly', 'flying (of time)', 'rapidly', 'with great strides']"
['闃'],[['げき']],100,"['&adv-to;', '&adj-t;']",['quietly']
['涸れ涸れ'],[['かれがれ']],100,['&adj-na;'],"['dried up', 'parched']"
['尻がこそばゆい'],[['しりがこそばゆい']],100,"['&exp;', '&adj-i;']","['feeling restless', 'feeling uncomfortable']"
['蹌々'],[['そうそう']],100,"['&adv-to;', '&adj-t;']","['moving unsteadily', 'staggeringly']"
['朧'],[['おぼろ']],100,['&adj-na;'],"['hazy', 'dim', 'faint', 'vague']"
['簇々'],"[['そうそう'], ['ぞくぞく']]",100,"['&adv-to;', '&adj-t;']","['gathering', 'swarming']"
['潺々'],[['せんせん']],100,"['&adv-to;', '&adj-t;']","['murmuringly (of a stream, etc.)', 'with a rippling sound']"
['爺むさい'],[['じじむさい']],100,['&adj-i;'],"['like an old man', 'doddering', 'wizened', 'frowzy', 'seedy']"
['皺だらけ'],"[['しわだらけ'], ['シワだらけ']]",100,['&adj-no;'],"['wrinkled', 'full of wrinkles']"
['ごく僅か'],[['ごくわずか']],100,"['&exp;', '&adj-na;']","['derisory', 'negligible', 'minimal', 'nominal', 'imperceptible']"
['痩せすぎ'],[['やせすぎ']],100,"['&n;', '&adj-no;']","['too thin', 'underweight']"
['ドＳ'],"[['ドエス'], ['どエス']]",100,"['&n;', '&adj-no;']","['extreme sadist', 'very sadistic']"
['ドＭ'],"[['ドエム'], ['どエム']]",100,"['&n;', '&adj-no;']","['extreme masochist', 'very masochistic']"
['賑々しい'],[['にぎにぎしい']],100,['&adj-i;'],"['lively', 'merry', 'gay']"
['挽きたて'],[['ひきたて']],100,['&adj-no;'],"['freshly-ground (e.g. coffee, pepper)', 'fresh ground']"
['虱だらけ'],"[['しらみだらけ'], ['シラミだらけ']]",100,['&adj-no;'],"['lousy', 'lice-ridden', 'covered in lice']"
['屁でもない'],[['へでもない']],100,"['&exp;', '&adj-i;']","['of no concern', 'nothing', 'trivial', {'_': 'not even a fart', '$': {'g_type': 'lit'}}]"
['腔'],[['こう']],100,"['&n;', '&adj-no;']",['cavity']
['籟籟'],[['らいらい']],100,['&adj-t;'],['faintly heard (sounds)']
['姦譎'],"[['かんきつ'], ['かんけつ']]",100,"['&n;', '&adj-na;']","['iniquity', 'wickedness', 'dishonesty']"
['奕々'],[['えきえき']],100,['&adj-t;'],"['brilliant', 'glorious', 'shining']"
['狆がくしゃみをしたよう'],[['ちんがくしゃみをしたよう']],100,"['&exp;', '&adj-na;']","[""crumpled up (of a face; like the face of a Japanese spaniel while it's sneezing)""]"
['Ａ１'],[['エーワン']],100,"['&n;', '&adj-no;']","['A1', 'top class', 'best quality goods']"
['弛まぬ'],[['たゆまぬ']],100,['&adj-f;'],"['steady', 'sound', 'trustworthy']"
['烏滸'],[['おこ']],100,"['&n;', '&adj-na;']","['foolish thing', 'stupid thing', 'absurdity']"
['嘘くさい'],"[['うそくさい'], ['ウソくさい']]",100,['&adj-i;'],"['contrived', 'false-sounding']"
['嘘っぽい'],"[['うそっぽい'], ['ウソっぽい']]",100,['&adj-i;'],"['contrived', 'false-sounding']"
['此れっぽち'],[['これっぽち']],100,"['&n;', '&adj-no;']","['tiny amount (degree, extent)', 'paltry amount', 'slightest bit']"
['訝しげ'],[['いぶかしげ']],100,['&adj-na;'],"['quizzical', 'puzzled', 'inquisitive', 'suspicious', 'doubtful']"
['揉みくしゃ'],[['もみくしゃ']],100,"['&n;', '&adj-na;', '&adj-no;']","['jostling', 'being jostled', 'being mobbed', '(in a) crush']"
['揉みくた'],[['もみくた']],100,"['&n;', '&adj-na;', '&adj-no;']","['jostling', 'being jostled', 'being mobbed', '(in a) crush']"
['茨だらけ'],"[['いばらだらけ'], ['イバラだらけ']]",100,['&adj-no;'],['thorny']
['此'],[['こん']],100,"['&pn;', '&adj-pn;']",['this']
['穿った'],[['うがった']],100,['&adj-f;'],"['shrewd', 'penetrating', 'keen']"
['曰くありげ'],[['いわくありげ']],100,['&adj-na;'],"['meaningful', 'suggestive']"
['髭もじゃ'],[['ひげもじゃ']],100,['&adj-no;'],['bearded']
['Ａライン'],[['エーライン']],100,"['&n;', '&adj-no;']","['A-line (skirt, dress)']"
['糜粥'],[['びじゅく']],100,"['&n;', '&adj-f;']",['chyme']
['畏まった'],[['かしこまった']],100,['&adj-f;'],"['formal', 'stiff (style of speaking, writing, etc.)', 'humble', 'respectful']"
['尤'],[['ゆう']],100,['&adj-nari;'],"['superb', 'outstanding']"
['撓やか'],[['たわやか']],100,['&adj-na;'],"['flexible', 'pliant', 'pliable', 'supple', 'bendy']"
['倩'],[['せん']],100,['&adj-t;'],"['good-looking', 'attractive']"
['縞々'],[['しましま']],100,"['&adj-no;', '&adj-na;', '&n;']","['striped', 'stripes']"
['姦しい'],"[['かしましい'], ['かしがましい'], ['かまびすしい']]",100,['&adj-i;'],"['noisy', 'boisterous']"
['鄙びた'],[['ひなびた']],100,['&adj-f;'],"['rustic', 'rural', 'countrified']"
['嘗てない'],[['かつてない']],100,"['&exp;', '&adj-i;']","['unprecedented', 'never seen before']"
['滲みやすい'],[['にじみやすい']],100,['&adj-i;'],"['easily flowing (ink, make-up, etc.)', 'easy spreading']"
['悄愴'],[['しょうそう']],100,['&adj-t;'],['sad and lamenting']
['忽せ'],"[['ゆるがせ'], ['いるかせ']]",100,['&adj-na;'],"['negligent', 'careless']"
['吝かではない'],[['やぶさかではない']],100,"['&exp;', '&adj-i;']","['ready (to do)', 'willing']"
['謎い'],[['なぞい']],100,['&adj-i;'],"['mystifying', 'puzzling', 'perplexing', 'baffling', 'bewildering']"
['丿乀'],[['へつぽつ']],100,"['&adv-to;', '&adj-t;']",['rocking from side to side (of a boat)']
['此れっぱかし'],[['これっぱかし']],100,"['&n;', '&adj-no;']","['tiny amount (degree, extent)', 'paltry amount', 'slightest bit']"
['栩栩'],[['くく']],100,['&adj-t;'],"['joyous', 'happy']"
['邂逅'],[['わくらば']],100,['&adj-nari;'],"['by chance', 'coincidental', 'occasional', 'rare']"
['謎めいた'],[['なぞめいた']],100,['&adj-f;'],"['enigmatic', 'puzzling', 'mysterious', 'wrapped in mystery']"
['噎せっぽい'],[['むせっぽい']],100,['&adj-i;'],"['choking', 'stifling', 'suffocating']"
['惚れっぽい'],[['ほれっぽい']],100,['&adj-i;'],['soon to fall in love']
['喃々'],[['なんなん']],100,"['&adv-to;', '&adj-t;']","['chatteringly', 'wittering on', 'prattling on', 'blathering on']"
['喋々'],[['ちょうちょう']],100,"['&adv-to;', '&adj-t;', '&vs;', '&n;']","['glibly', 'volubly', 'at great length']"
['諦めがいい'],"[['あきらめがいい'], ['あきらめがよい']]",100,"['&exp;', '&adj-ix;']","['knowing when to give up', 'good at letting things go', 'accepting failure with good grace', 'being a good loser']"
['氤氳'],[['いんうん']],100,['&adj-t;'],"['energetic', 'lively', 'dynamic', 'vigorous']"
['氛氳'],[['ふんうん']],100,['&adj-t;'],"['lively', 'vigorous']"
['諦めのいい'],"[['あきらめのよい'], ['あきらめのいい']]",100,"['&exp;', '&adj-ix;']","['knowing when to give up', 'good at letting things go', 'accepting failure with good grace', 'being a good loser']"
['呦呦'],"[['ようよう'], ['ゆうゆう']]",100,['&adj-t;'],['crying (of a deer)']
['妖しい'],[['あやしい']],100,['&adj-i;'],"['mysterious', 'bewitching', 'alluring', 'enticing', 'enchanting']"
['頓'],"[['とみ'], ['とん'], ['とに']]",100,"['&n;', '&adj-nari;']","['sudden', 'abrupt', 'unexpected']"
['陋'],[['ろう']],100,"['&n;', '&adj-na;']","['narrowness', 'meanness', 'humbleness', 'lowliness']"
['溢るる'],[['あふるる']],100,['&adj-f;'],"['overflowing', 'brimming over', 'abounding']"
['忽せにできない'],[['ゆるがせにできない']],100,"['&exp;', '&adj-i;']","['cannot be treated lightly', 'requiring careful attention', 'cannot be ignored']"
['Ｂクラス'],[['ビークラス']],100,"['&n;', '&adj-no;']","['B class', 'B grade', 'second rate']"
['喧囂'],[['けんごう']],100,"['&n;', '&adj-na;', '&vs;']","['loud noise', 'clamor', 'clamour', 'uproar', 'tumult']"
['２ＷＡＹ'],[['ツーウェイ']],100,['&adj-f;'],['two-way']
['皺っぽい'],"[['しわっぽい'], ['シワっぽい']]",100,['&adj-i;'],"['wrinkled', 'rumpled']"
